#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
1943	NM_152517	chr2	-	178123126	178125770	178123739	178125737	1	178123126,	178125770,	0	TTC30B	cmpl	cmpl	0,
1944	NM_152275	chr2	-	178187271	178191940	178189677	178191675	1	178187271,	178191940,	0	TTC30A	cmpl	cmpl	0,
1948	NM_152945	chr2	+	178685396	178702628	178685519	178699149	10	178685396,178689234,178691027,178693259,178694152,178696494,178696800,178697099,178698956,178702369,	178685819,178689357,178691154,178693382,178694332,178696624,178696885,178697263,178699157,178702628,	0	RBM45	cmpl	cmpl	0,0,0,1,1,1,2,0,2,-1,
1950	NM_003690	chr2	-	179004386	179024204	179005069	179024003	8	179004386,179009117,179014582,179016239,179017394,179020477,179023214,179023938,	179005227,179009292,179014677,179016357,179017473,179020559,179023384,179024204,	0	PRKRA	cmpl	cmpl	1,0,1,0,2,1,2,0,
1950	NM_001139518	chr2	-	179004386	179023601	179005069	179023374	8	179004386,179009117,179014582,179016239,179017394,179020477,179023214,179023534,	179005227,179009292,179014677,179016357,179017473,179020559,179023384,179023601,	0	PRKRA	cmpl	cmpl	1,0,1,0,2,1,0,-1,
1950	NM_001139517	chr2	-	179004386	179023730	179005069	179023416	7	179004386,179009117,179014582,179016239,179017394,179020477,179023214,	179005227,179009292,179014677,179016357,179017473,179020559,179023730,	0	PRKRA	cmpl	cmpl	1,0,1,0,2,1,0,
1950	NM_001042702	chr2	+	179024408	179034539	179026382	179034247	7	179024408,179026360,179027304,179028982,179031482,179033320,179033954,	179024742,179026593,179027500,179029124,179031600,179033419,179034539,	0	PJVK	cmpl	cmpl	-1,0,1,2,0,1,1,
1950	NR_110206	chr2	+	178986631	179007064	179007064	179007064	3	178986631,179003667,179006354,	178987086,179003862,179007064,	0	LOC101927027	unk	unk	-1,-1,-1,
1950	NM_001316362	chr2	-	179004386	179024213	179005069	179017451	9	179004386,179009117,179014582,179016239,179017394,179018398,179020477,179023214,179023938,	179005227,179009292,179014677,179016357,179017473,179018508,179020559,179023384,179024213,	0	PRKRA	cmpl	cmpl	1,0,1,0,0,-1,-1,-1,-1,
1950	NM_001353777	chr2	+	179024408	179034539	179029052	179034247	7	179024408,179026525,179027304,179028982,179031482,179033320,179033954,	179024742,179026593,179027500,179029124,179031600,179033419,179034539,	0	PJVK	cmpl	cmpl	-1,-1,-1,0,0,1,1,
1950	NM_001353776	chr2	+	179025316	179034539	179025416	179034247	6	179025316,179026403,179027304,179028982,179031482,179033954,	179025542,179026593,179027500,179029124,179031600,179034539,	0	PJVK	cmpl	cmpl	0,0,1,2,0,1,
1950	NM_001353775	chr2	+	179024408	179034539	179024813	179034247	7	179024408,179026403,179027304,179028982,179031482,179033320,179033954,	179024843,179026593,179027500,179029124,179031600,179033419,179034539,	0	PJVK	cmpl	cmpl	0,0,1,2,0,1,1,
1950	NR_110205	chr2	+	178986631	179007064	179007064	179007064	4	178986631,178999338,179003742,179006354,	178987086,178999478,179003862,179007064,	0	LOC101927027	unk	unk	-1,-1,-1,-1,
1950	NR_110204	chr2	+	178986631	179013216	179013216	179013216	5	178986631,178999338,179003742,179006354,179011839,	178987086,178999634,179003862,179006448,179013216,	0	LOC101927027	unk	unk	-1,-1,-1,-1,-1,
1950	NM_001353778	chr2	+	179025316	179034539	179029052	179034247	7	179025316,179026403,179027304,179028982,179031482,179033320,179033954,	179025710,179026593,179027500,179029124,179031600,179033419,179034539,	0	PJVK	cmpl	cmpl	-1,-1,-1,0,0,1,1,
1951	NM_019091	chr2	+	179053444	179078028	179053842	179076860	8	179053444,179058613,179063631,179066825,179068468,179072183,179074033,179076732,	179053882,179058730,179063787,179066962,179068633,179072227,179074149,179078028,	0	PLEKHA3	cmpl	cmpl	0,1,1,1,0,0,2,1,
1953	NM_133379	chr2	-	179317380	179380395	179318556	179377614	46	179317380,179326095,179331955,179337148,179337498,179339352,179340730,179340985,179341644,179342650,179343031,179343383,179344182,179346080,179346433,179346809,179347178,179347892,179348327,179350120,179350391,179350675,179351845,179352200,179352971,179354092,179355183,179355510,179355777,179356691,179357041,179358591,179358819,179362331,179362949,179363679,179365043,179366375,179367370,179367893,179372458,179372796,179373366,179375109,179377523,179380183,	179325011,179326152,179332144,179337274,179337783,179339584,179340896,179341127,179341905,179342911,179343292,179343647,179344443,179346341,179346697,179347082,179347445,179348174,179350021,179350289,179350556,179350947,179352090,179352434,179353177,179354235,179355399,179355574,179356036,179356757,179357323,179358714,179359113,179362469,179363087,179363817,179365169,179366513,179367523,179368224,179372703,179372882,179373654,179375313,179377627,179380395,	0	TTN	cmpl	cmpl	1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,-1,
1953	NR_120594	chr2	+	179349897	179352935	179352935	179352935	2	179349897,179352809,	179351727,179352935,	0	LOC101927055	unk	unk	-1,-1,
1961	NR_031659	chr2	-	180433807	180433880	180433880	180433880	1	180433807,	180433880,	0	MIR1258	unk	unk	-1,
1962	NM_020943	chr2	-	180517848	180580025	180518100	180566313	20	180517848,180523483,180523796,180525442,180527176,180527928,180531993,180537518,180538849,180543472,180543621,180543912,180546164,180546605,180551161,180554723,180559666,180561548,180566286,180579838,	180518687,180523704,180523898,180525570,180527329,180528006,180532054,180537600,180538954,180543535,180543828,180544048,180546218,180546774,180551290,180554969,180559777,180561616,180566426,180580025,	0	CWC22	cmpl	cmpl	1,2,2,0,0,0,2,1,1,1,1,0,0,2,2,2,2,0,0,-1,
1970	NM_182678	chr2	+	181553356	181636399	181555014	181635860	7	181553356,181553913,181554989,181557014,181630664,181633636,181635762,	181553518,181553945,181555208,181557065,181630797,181633784,181636399,	0	UBE2E3	cmpl	cmpl	-1,-1,0,2,2,0,1,
1970	NM_001278555	chr2	+	181553356	181636399	181555014	181635860	6	181553356,181554989,181557014,181630664,181633636,181635762,	181553518,181555208,181557065,181630797,181633784,181636399,	0	UBE2E3	cmpl	cmpl	-1,0,2,2,0,1,
1970	NM_006357	chr2	+	181553552	181636399	181555014	181635860	6	181553552,181554989,181557014,181630664,181633636,181635762,	181553945,181555208,181557065,181630797,181633784,181636399,	0	UBE2E3	cmpl	cmpl	-1,0,2,2,0,1,
1970	NM_001278554	chr2	+	181554095	181636399	181555014	181635860	6	181554095,181554989,181557014,181630664,181633636,181635762,	181554449,181555208,181557065,181630797,181633784,181636399,	0	UBE2E3	cmpl	cmpl	-1,0,2,2,0,1,
1972	NR_039637	chr2	-	181878564	181878624	181878624	181878624	1	181878564,	181878624,	0	MIR4437	unk	unk	-1,
1973	NM_001316312	chr2	+	182029863	182049190	182030626	182048823	5	182029863,182031167,182047931,182048130,182048791,	182030823,182031289,182048038,182048260,182049190,	0	ITGA4	cmpl	cmpl	0,2,1,0,1,
1975	NM_002500	chr2	-	182249077	182253637	182250761	182251832	2	182249077,182253401,	182251843,182253637,	0	NEUROD1	cmpl	cmpl	0,-1,
1975	NR_146176	chr2	-	182241266	182253637	182253637	182253637	2	182241266,182253401,	182243881,182253637,	0	NEUROD1	unk	unk	-1,-1,
1975	NR_146175	chr2	-	182245071	182253637	182253637	182253637	2	182245071,182253401,	182246519,182253637,	0	NEUROD1	unk	unk	-1,-1,
1977	NM_001287503	chr2	+	182464687	182503709	182465038	182501237	17	182464687,182465586,182469001,182469879,182471851,182471985,182473667,182474737,182482870,182486816,182488187,182491569,182491726,182492267,182494919,182501132,182502532,	182465249,182465632,182469051,182469936,182471891,182472084,182473876,182475438,182482943,182486905,182489399,182491647,182491854,182492418,182495384,182501250,182503709,	0	SSFA2	cmpl	cmpl	0,1,2,1,1,2,2,1,0,1,0,0,0,2,0,0,-1,
1977	NM_001130445	chr2	+	182464687	182503709	182465038	182501237	18	182464687,182465586,182469001,182469879,182471851,182471985,182473667,182474737,182482870,182486816,182488187,182491569,182491726,182492267,182493568,182494919,182501132,182502532,	182465249,182465632,182469051,182469936,182471891,182472084,182473876,182475438,182482943,182486905,182489399,182491647,182491854,182492418,182493634,182495384,182501250,182503709,	0	SSFA2	cmpl	cmpl	0,1,2,1,1,2,2,1,0,1,0,0,0,2,0,0,0,-1,
1977	NM_006751	chr2	+	182464687	182503709	182465038	182502628	17	182464687,182465586,182469001,182469879,182471851,182471985,182473667,182474737,182482870,182486816,182488187,182491569,182491726,182492267,182493568,182494919,182502532,	182465249,182465632,182469051,182469936,182471891,182472084,182473876,182475438,182482943,182486905,182489399,182491647,182491854,182492418,182493634,182495384,182503709,	0	SSFA2	cmpl	cmpl	0,1,2,1,1,2,2,1,0,1,0,0,0,2,0,0,0,
1977	NM_001287505	chr2	+	182464687	182467669	182465038	182465636	2	182464687,182465586,	182465249,182467669,	0	SSFA2	cmpl	cmpl	0,1,
1977	NM_001287504	chr2	+	182464687	182503709	182472040	182501237	16	182464687,182465586,182469879,182471851,182471985,182473667,182474737,182482870,182486816,182488187,182491569,182491726,182492267,182494919,182501132,182502532,	182465249,182465632,182469936,182471891,182472084,182473876,182475438,182482943,182486905,182489399,182491647,182491854,182492418,182495384,182501250,182503709,	0	SSFA2	cmpl	cmpl	-1,-1,-1,-1,0,2,1,0,1,0,0,0,2,0,0,-1,
1977	NR_109843	chr2	+	182464687	182503709	182503709	182503709	18	182464687,182465586,182469001,182469879,182471851,182471985,182473667,182474737,182482870,182486816,182488187,182491569,182491726,182492267,182493568,182494919,182501132,182502532,	182465249,182465632,182469051,182469936,182471891,182472084,182473876,182475438,182482943,182486905,182489977,182491647,182491854,182492418,182493634,182495384,182501250,182503709,	0	SSFA2	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1979	NM_001258314	chr2	-	182740858	182815035	182741218	182814886	13	182740858,182758863,182759439,182761950,182774410,182774659,182778911,182796835,182802977,182803986,182807403,182813081,182814773,	182741262,182759051,182759560,182762032,182774531,182774761,182779037,182796936,182803118,182804103,182807470,182813264,182815035,	0	PDE1A	cmpl	cmpl	1,2,1,0,2,2,2,0,0,0,2,2,0,
1983	NM_001271581	chr2	+	183289012	183352995	183291058	183350104	23	183289012,183289987,183290912,183292978,183294996,183301547,183301834,183302819,183304001,183305470,183313270,183314214,183316569,183324629,183325043,183327974,183329285,183330663,183331808,183332131,183335653,183348287,183350092,	183289455,183290044,183291262,183293141,183295047,183301630,183301966,183302913,183304079,183305514,183313360,183314328,183316684,183324757,183325160,183328076,183329441,183330797,183331862,183332279,183335773,183348392,183352995,	0	DNAJC10	cmpl	cmpl	-1,-1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,2,2,0,0,0,
1983	NR_073365	chr2	+	183289012	183352995	183352995	183352995	24	183289012,183289987,183290912,183292978,183294996,183301547,183301834,183302819,183304001,183305470,183309220,183312516,183314214,183316569,183324629,183325043,183327974,183329285,183330663,183331808,183332131,183335653,183348287,183350092,	183289455,183290044,183291262,183293141,183295047,183301630,183301966,183302913,183304079,183305514,183309358,183313360,183314328,183316684,183324757,183325160,183328076,183329441,183330797,183331862,183332279,183335773,183348392,183352995,	0	DNAJC10	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1983	NM_018981	chr2	+	183289012	183352995	183291058	183350104	24	183289012,183289987,183290912,183292978,183294996,183301547,183301834,183302819,183304001,183305470,183309220,183313270,183314214,183316569,183324629,183325043,183327974,183329285,183330663,183331808,183332131,183335653,183348287,183350092,	183289455,183290044,183291262,183293141,183295047,183301630,183301966,183302913,183304079,183305514,183309358,183313360,183314328,183316684,183324757,183325160,183328076,183329441,183330797,183331862,183332279,183335773,183348392,183352995,	0	DNAJC10	cmpl	cmpl	-1,-1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,2,2,0,0,0,
1983	NR_073367	chr2	+	183289012	183352995	183352995	183352995	23	183289012,183289987,183290912,183292978,183294996,183301547,183301834,183302819,183304001,183313270,183314214,183316569,183324629,183325043,183325520,183327974,183329285,183330663,183331808,183332131,183335653,183348287,183350092,	183289455,183290044,183291262,183293141,183295047,183301630,183301966,183302913,183304079,183313360,183314328,183316684,183324757,183325160,183325595,183328076,183329441,183330797,183331862,183332279,183335773,183348392,183352995,	0	DNAJC10	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1983	NR_073366	chr2	+	183289012	183352995	183352995	183352995	25	183289012,183289987,183290912,183292978,183294996,183301547,183301834,183302819,183304001,183305470,183309220,183312516,183314214,183316569,183324629,183325043,183327674,183327974,183329285,183330663,183331808,183332131,183335653,183348287,183350092,	183289455,183290044,183291262,183293141,183295047,183301630,183301966,183302913,183304079,183305514,183309358,183313360,183314328,183316684,183324757,183325160,183327777,183328076,183329441,183330797,183331862,183332279,183335773,183348392,183352995,	0	DNAJC10	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1984	NM_001463	chr2	-	183406249	183439743	183407820	183439525	6	183406249,183410920,183411381,183415450,183431758,183439047,	183407937,183410984,183411586,183415516,183431806,183439743,	0	FRZB	cmpl	cmpl	0,2,1,1,1,0,
1986	NM_001142314	chr2	+	183651531	183672967	183651906	183668631	3	183651531,183656480,183668403,	183652132,183656527,183672967,	0	DUSP19	cmpl	cmpl	0,1,0,
1986	NM_138285	chr2	+	183697327	183734657	183697430	183734104	9	183697327,183701259,183703390,183706538,183724480,183730416,183731255,183732460,183734026,	183697470,183701430,183703518,183706596,183724622,183730486,183731384,183732625,183734657,	0	NUP35	cmpl	cmpl	0,1,1,0,1,2,0,0,0,
1986	NM_080876	chr2	+	183651531	183672967	183651906	183668631	4	183651531,183656480,183660012,183668403,	183652132,183656527,183660165,183672967,	0	DUSP19	cmpl	cmpl	0,1,0,0,
1986	NR_135688	chr2	+	183651531	183672967	183672967	183672967	3	183651531,183660012,183668403,	183652132,183660165,183672967,	0	DUSP19	unk	unk	-1,-1,-1,
1986	NR_109856	chr2	+	183697327	183734657	183734657	183734657	8	183697327,183701259,183703390,183706538,183730416,183731255,183732460,183734026,	183697470,183701430,183703518,183706596,183730486,183731384,183732625,183734657,	0	NUP35	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,
1986	NM_001321519	chr2	+	183651531	183672967	183651906	183668461	4	183651531,183656480,183660130,183668403,	183652132,183656527,183660165,183672967,	0	DUSP19	cmpl	cmpl	0,1,0,2,
1986	NM_001287585	chr2	+	183697327	183734657	183706553	183734104	10	183697327,183701259,183703390,183703967,183706538,183724480,183730416,183731255,183732460,183734026,	183697470,183701430,183703518,183704090,183706596,183724622,183730486,183731384,183732625,183734657,	0	NUP35	cmpl	cmpl	-1,-1,-1,-1,0,1,2,0,0,0,
1986	NM_001287584	chr2	+	183690462	183734657	183701270	183734104	10	183690462,183692978,183701259,183703390,183706538,183724480,183730416,183731255,183732460,183734026,	183690599,183693087,183701430,183703518,183706596,183724622,183730486,183731384,183732625,183734657,	0	NUP35	cmpl	cmpl	-1,-1,0,1,0,1,2,0,0,0,
2002	NR_136319	chr2	-	185737925	185740044	185740044	185740044	3	185737925,185739822,185740020,	185738430,185739908,185740044,	0	LOC105373782	unk	unk	-1,-1,-1,
2006	NR_110216	chr2	-	186292845	186311691	186311691	186311691	4	186292845,186302300,186309033,186311541,	186293692,186302409,186309109,186311691,	0	LOC101927196	unk	unk	-1,-1,-1,-1,
2006	NR_110217	chr2	-	186292845	186313449	186313449	186313449	3	186292845,186302300,186313350,	186293692,186302409,186313449,	0	LOC101927196	unk	unk	-1,-1,-1,
2006	NR_110214	chr2	-	186292845	186312065	186312065	186312065	4	186292845,186302300,186309033,186311878,	186293692,186302409,186309109,186312065,	0	LOC101927196	unk	unk	-1,-1,-1,-1,
2006	NR_110215	chr2	-	186292845	186311691	186311691	186311691	4	186292845,186302300,186309033,186311541,	186293692,186302409,186309104,186311691,	0	LOC101927196	unk	unk	-1,-1,-1,-1,
2006	NR_144453	chr2	-	186356662	186373122	186373122	186373122	3	186356662,186361737,186373051,	186357102,186361915,186373122,	0	FSIP2-AS1	unk	unk	-1,-1,-1,
2006	NR_144454	chr2	-	186360991	186373123	186373123	186373123	3	186360991,186361737,186373051,	186361181,186361915,186373123,	0	FSIP2-AS1	unk	unk	-1,-1,-1,
2012	NM_018471	chr2	+	187059129	187082332	187059354	187081705	10	187059129,187068204,187073153,187074244,187075467,187077003,187078422,187078711,187079684,187081514,	187059429,187068306,187073265,187074397,187075559,187077186,187078569,187078813,187079808,187082332,	0	ZC3H15	cmpl	cmpl	0,0,0,1,1,0,0,0,0,1,
2013	NM_001144999	chr2	+	187173176	187253874	187173306	187250264	30	187173176,187174992,187195310,187198444,187203768,187206300,187209053,187210036,187211248,187211380,187213886,187214357,187219657,187222811,187224953,187227621,187229218,187232009,187236739,187237465,187238097,187239675,187240121,187240642,187241733,187242672,187248575,187248791,187249784,187250168,	187173353,187175123,187195402,187198559,187203830,187206346,187209179,187210081,187211292,187211437,187213939,187214560,187219849,187222857,187225061,187227680,187229373,187232147,187236807,187237613,187238190,187239755,187240202,187240748,187241892,187242786,187248689,187248899,187249907,187253874,	0	ITGAV	cmpl	cmpl	0,2,1,0,1,0,1,1,1,0,0,2,1,1,2,2,1,0,0,2,0,0,2,2,0,0,0,0,0,0,
2014	NM_182521	chr2	-	187400451	187422142	187400955	187422102	9	187400451,187402698,187406091,187406917,187410277,187411930,187417688,187420690,187421937,	187401762,187402852,187406204,187407002,187410526,187412141,187417729,187420767,187422142,	0	ZSWIM2	cmpl	cmpl	0,2,0,2,2,1,2,0,0,
2025	NR_030287	chr2	+	188870463	188870560	188870560	188870560	1	188870463,	188870560,	0	MIR561	unk	unk	-1,
2029	NM_052952	chr2	-	189306709	189363076	189307577	189307892	2	189306709,189362834,	189307921,189363076,	0	DIRC1	cmpl	cmpl	0,-1,
2031	NM_000090	chr2	+	189547343	189585717	189547460	189584745	51	189547343,189557730,189558167,189558635,189560029,189561051,189561560,189562366,189563066,189563277,189563974,189564457,189564639,189565154,189565857,189566331,189567008,189567204,189567511,189567694,189568016,189568662,189569095,189569368,189570135,189570306,189570670,189571236,189571644,189572255,189572440,189572812,189574367,189574506,189575268,189575925,189576381,189576704,189576952,189577227,189578320,189579176,189579315,189579907,189580470,189580855,189581005,189581894,189583148,189583618,189584598,	189547539,189557933,189558218,189558749,189560110,189561105,189561614,189562420,189563120,189563331,189564028,189564502,189564693,189565199,189565911,189566430,189567053,189567303,189567565,189567802,189568070,189568761,189569149,189569467,189570189,189570360,189570724,189571290,189571689,189572354,189572548,189572866,189574421,189574560,189575322,189576033,189576435,189576758,189577114,189577335,189578428,189579230,189579423,189579961,189580578,189580909,189581113,189582192,189583336,189583861,189585717,	0	COL3A1	cmpl	cmpl	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
